Start time          	End time            	ID	Val
25-Jul-2009 05:00:42	25-Jul-2009 05:00:43	13	1
25-Jul-2009 05:00:44	25-Jul-2009 05:00:45	13	1
25-Jul-2009 05:00:47	25-Jul-2009 05:00:48	13	1
25-Jul-2009 05:00:50	25-Jul-2009 05:00:51	13	1
25-Jul-2009 05:00:52	25-Jul-2009 05:00:53	13	1
25-Jul-2009 05:00:54	25-Jul-2009 05:00:55	13	1
25-Jul-2009 05:00:56	25-Jul-2009 05:00:57	13	1
25-Jul-2009 05:00:59	25-Jul-2009 05:01:01	13	1
25-Jul-2009 05:01:02	25-Jul-2009 05:01:03	13	1
25-Jul-2009 05:01:04	25-Jul-2009 05:01:05	13	1
25-Jul-2009 05:01:07	25-Jul-2009 05:01:09	13	1
25-Jul-2009 05:01:10	25-Jul-2009 05:01:11	13	1
25-Jul-2009 05:01:12	25-Jul-2009 05:01:13	13	1
25-Jul-2009 05:01:14	25-Jul-2009 05:01:15	13	1
25-Jul-2009 05:01:18	25-Jul-2009 05:01:20	13	1
25-Jul-2009 05:01:20	25-Jul-2009 05:01:21	13	1
25-Jul-2009 05:01:22	25-Jul-2009 05:01:23	13	1
25-Jul-2009 05:01:25	25-Jul-2009 05:01:27	13	1
25-Jul-2009 05:01:28	25-Jul-2009 05:01:29	13	1
25-Jul-2009 05:01:30	25-Jul-2009 05:01:31	13	1
25-Jul-2009 05:01:33	25-Jul-2009 05:01:34	13	1
25-Jul-2009 05:01:37	25-Jul-2009 05:01:39	13	1
25-Jul-2009 05:01:40	25-Jul-2009 05:01:41	13	1
25-Jul-2009 05:01:42	25-Jul-2009 05:01:43	13	1
25-Jul-2009 05:01:45	25-Jul-2009 05:01:46	13	1
25-Jul-2009 05:01:51	25-Jul-2009 05:01:52	13	1
25-Jul-2009 05:01:53	25-Jul-2009 05:01:54	13	1
25-Jul-2009 05:01:56	25-Jul-2009 05:01:59	13	1
25-Jul-2009 05:02:00	25-Jul-2009 05:02:01	13	1
25-Jul-2009 05:02:02	25-Jul-2009 05:02:03	13	1
25-Jul-2009 05:02:04	25-Jul-2009 05:02:05	13	1
25-Jul-2009 05:02:06	25-Jul-2009 05:02:07	13	1
25-Jul-2009 05:02:08	25-Jul-2009 05:02:09	13	1
25-Jul-2009 05:02:11	25-Jul-2009 05:02:13	13	1
25-Jul-2009 05:02:15	25-Jul-2009 05:02:17	13	1
25-Jul-2009 05:02:18	25-Jul-2009 05:02:19	13	1
25-Jul-2009 05:02:22	25-Jul-2009 05:02:24	13	1
25-Jul-2009 05:02:25	25-Jul-2009 05:02:26	13	1
25-Jul-2009 05:02:28	25-Jul-2009 05:02:30	13	1
25-Jul-2009 05:02:31	25-Jul-2009 05:02:32	13	1
25-Jul-2009 05:02:35	25-Jul-2009 05:02:36	13	1
25-Jul-2009 05:02:38	25-Jul-2009 05:02:40	13	1
25-Jul-2009 05:02:41	25-Jul-2009 05:02:42	13	1
25-Jul-2009 05:02:44	25-Jul-2009 05:02:46	13	1
25-Jul-2009 05:02:48	25-Jul-2009 05:02:52	13	1
25-Jul-2009 05:02:53	25-Jul-2009 05:02:54	13	1
25-Jul-2009 05:02:55	25-Jul-2009 05:02:56	13	1
25-Jul-2009 05:02:58	25-Jul-2009 05:03:01	13	1
25-Jul-2009 05:03:02	25-Jul-2009 05:03:03	13	1
25-Jul-2009 05:03:04	25-Jul-2009 05:03:05	13	1
25-Jul-2009 05:03:06	25-Jul-2009 05:03:07	13	1
25-Jul-2009 05:03:10	25-Jul-2009 05:03:12	13	1
25-Jul-2009 05:03:13	25-Jul-2009 05:03:14	13	1
25-Jul-2009 05:03:15	25-Jul-2009 05:03:16	13	1
25-Jul-2009 05:03:17	25-Jul-2009 05:03:18	13	1
25-Jul-2009 05:03:24	25-Jul-2009 05:03:25	13	1
25-Jul-2009 05:03:29	25-Jul-2009 05:03:30	13	1
25-Jul-2009 05:03:33	25-Jul-2009 05:03:34	13	1
25-Jul-2009 05:03:35	25-Jul-2009 05:03:36	13	1
25-Jul-2009 05:03:37	25-Jul-2009 05:03:38	13	1
25-Jul-2009 05:03:41	25-Jul-2009 05:03:43	13	1
25-Jul-2009 05:03:47	25-Jul-2009 05:03:48	13	1
25-Jul-2009 05:03:58	25-Jul-2009 05:03:59	13	1
25-Jul-2009 05:04:09	25-Jul-2009 05:04:10	13	1
25-Jul-2009 05:04:14	25-Jul-2009 05:04:15	13	1
25-Jul-2009 05:04:20	25-Jul-2009 05:04:21	13	1
25-Jul-2009 05:04:22	25-Jul-2009 05:04:23	13	1
25-Jul-2009 05:04:24	25-Jul-2009 05:04:25	13	1
25-Jul-2009 05:04:26	25-Jul-2009 05:04:27	13	1
25-Jul-2009 05:04:29	25-Jul-2009 05:04:31	13	1
25-Jul-2009 05:04:40	25-Jul-2009 05:04:41	13	1
25-Jul-2009 05:04:44	25-Jul-2009 05:04:45	13	1
25-Jul-2009 05:04:49	25-Jul-2009 05:04:50	13	1
25-Jul-2009 05:04:52	25-Jul-2009 05:04:58	13	1
25-Jul-2009 05:04:59	25-Jul-2009 05:05:00	13	1
25-Jul-2009 05:05:03	25-Jul-2009 05:05:04	13	1
25-Jul-2009 05:05:06	25-Jul-2009 05:08:25	13	1
25-Jul-2009 05:05:07	25-Jul-2009 05:05:08	16	1
25-Jul-2009 05:05:11	25-Jul-2009 05:05:12	16	1
25-Jul-2009 05:05:44	25-Jul-2009 05:05:46	16	1
25-Jul-2009 05:28:16	25-Jul-2009 05:28:17	16	1
25-Jul-2009 05:28:20	25-Jul-2009 05:28:21	16	1
25-Jul-2009 05:29:02	25-Jul-2009 05:29:04	16	1
25-Jul-2009 05:30:05	25-Jul-2009 05:30:06	16	1
25-Jul-2009 05:40:09	25-Jul-2009 05:40:10	16	1
25-Jul-2009 05:40:13	25-Jul-2009 05:40:14	16	1
25-Jul-2009 05:54:27	25-Jul-2009 05:54:28	16	1
25-Jul-2009 05:54:32	25-Jul-2009 05:54:38	16	1
25-Jul-2009 05:56:51	25-Jul-2009 05:56:52	16	1
25-Jul-2009 05:56:52	25-Jul-2009 05:56:53	16	1
25-Jul-2009 05:57:37	25-Jul-2009 05:57:38	16	1
25-Jul-2009 05:57:38	25-Jul-2009 05:57:39	12	1
25-Jul-2009 05:57:42	25-Jul-2009 05:57:46	16	1
25-Jul-2009 05:57:47	25-Jul-2009 05:57:48	16	1
25-Jul-2009 05:57:51	25-Jul-2009 05:57:52	16	1
25-Jul-2009 06:17:03	25-Jul-2009 06:17:04	16	1
25-Jul-2009 06:17:07	25-Jul-2009 06:17:08	16	1
25-Jul-2009 06:19:22	25-Jul-2009 06:19:23	16	1
25-Jul-2009 06:24:43	25-Jul-2009 06:24:46	16	1
25-Jul-2009 06:28:36	25-Jul-2009 06:28:37	16	1
25-Jul-2009 06:46:59	25-Jul-2009 06:47:10	16	1
25-Jul-2009 06:47:03	25-Jul-2009 06:47:06	12	1
25-Jul-2009 06:47:26	25-Jul-2009 06:49:39	16	1
25-Jul-2009 06:47:37	25-Jul-2009 06:47:38	12	1
25-Jul-2009 06:49:44	25-Jul-2009 06:49:46	16	1
25-Jul-2009 06:49:48	25-Jul-2009 06:49:49	12	1
25-Jul-2009 06:49:48	25-Jul-2009 06:49:51	16	1
25-Jul-2009 06:49:53	25-Jul-2009 06:49:54	16	1
25-Jul-2009 06:49:57	25-Jul-2009 06:49:58	12	1
25-Jul-2009 06:50:17	25-Jul-2009 06:50:18	16	1
25-Jul-2009 06:50:19	25-Jul-2009 06:50:20	16	1
25-Jul-2009 06:50:42	25-Jul-2009 06:50:43	16	1
25-Jul-2009 06:50:47	25-Jul-2009 06:51:19	16	1
25-Jul-2009 06:51:22	25-Jul-2009 06:51:23	16	1
25-Jul-2009 06:51:43	25-Jul-2009 06:51:44	16	1
25-Jul-2009 06:51:45	25-Jul-2009 06:51:46	16	1
25-Jul-2009 06:51:48	25-Jul-2009 06:51:50	16	1
25-Jul-2009 06:51:50	25-Jul-2009 06:51:51	13	1
25-Jul-2009 06:51:55	25-Jul-2009 06:51:56	13	1
25-Jul-2009 06:52:02	25-Jul-2009 06:52:03	16	1
25-Jul-2009 06:52:06	25-Jul-2009 06:52:08	16	1
25-Jul-2009 06:52:10	25-Jul-2009 06:52:11	16	1
25-Jul-2009 06:52:14	25-Jul-2009 06:52:15	16	1
25-Jul-2009 06:52:15	25-Jul-2009 06:52:16	16	1
25-Jul-2009 06:52:17	25-Jul-2009 06:52:18	16	1
25-Jul-2009 06:52:19	25-Jul-2009 06:52:20	16	1
25-Jul-2009 06:52:21	25-Jul-2009 06:52:22	16	1
25-Jul-2009 06:52:24	25-Jul-2009 06:52:26	16	1
25-Jul-2009 06:52:27	25-Jul-2009 06:52:28	16	1
25-Jul-2009 06:52:29	25-Jul-2009 06:52:30	16	1
25-Jul-2009 06:52:42	25-Jul-2009 07:04:44	10	1
25-Jul-2009 06:53:49	25-Jul-2009 06:53:50	6	1
25-Jul-2009 06:54:34	25-Jul-2009 06:54:35	22	1
25-Jul-2009 06:55:56	25-Jul-2009 06:55:59	3	1
25-Jul-2009 06:56:00	25-Jul-2009 06:56:01	15	1
25-Jul-2009 06:56:10	25-Jul-2009 06:56:13	3	1
25-Jul-2009 06:56:51	25-Jul-2009 06:56:52	16	1
25-Jul-2009 06:56:54	25-Jul-2009 06:56:56	16	1
25-Jul-2009 06:56:57	25-Jul-2009 06:56:58	16	1
25-Jul-2009 06:56:58	25-Jul-2009 06:56:59	16	1
25-Jul-2009 06:57:53	25-Jul-2009 06:57:57	16	1
25-Jul-2009 07:04:41	25-Jul-2009 07:04:45	16	1
25-Jul-2009 07:04:47	25-Jul-2009 07:04:48	10	1
25-Jul-2009 07:04:50	25-Jul-2009 07:04:51	16	1
25-Jul-2009 07:05:04	25-Jul-2009 07:05:09	16	1
25-Jul-2009 07:05:15	25-Jul-2009 07:05:28	16	1
25-Jul-2009 07:05:51	25-Jul-2009 07:05:52	16	1
25-Jul-2009 07:05:56	25-Jul-2009 07:05:57	13	1
25-Jul-2009 07:06:08	25-Jul-2009 07:06:09	16	1
25-Jul-2009 07:06:14	25-Jul-2009 07:06:15	16	1
25-Jul-2009 07:06:21	25-Jul-2009 07:06:33	16	1
25-Jul-2009 07:06:52	25-Jul-2009 07:06:53	13	1
25-Jul-2009 07:06:56	25-Jul-2009 07:06:57	16	1
25-Jul-2009 07:07:14	25-Jul-2009 07:07:43	13	1
25-Jul-2009 07:07:32	25-Jul-2009 07:07:33	16	1
25-Jul-2009 07:08:33	25-Jul-2009 07:08:34	13	1
25-Jul-2009 07:08:40	25-Jul-2009 07:08:41	13	1
25-Jul-2009 07:08:42	25-Jul-2009 07:08:43	16	1
25-Jul-2009 07:09:01	25-Jul-2009 07:09:03	16	1
25-Jul-2009 07:09:05	25-Jul-2009 07:09:06	16	1
25-Jul-2009 07:09:24	25-Jul-2009 07:09:25	13	1
25-Jul-2009 07:09:49	25-Jul-2009 07:09:50	13	1
25-Jul-2009 07:09:51	25-Jul-2009 07:09:52	13	1
25-Jul-2009 07:09:54	25-Jul-2009 07:09:55	13	1
25-Jul-2009 07:09:58	25-Jul-2009 07:09:59	13	1
25-Jul-2009 07:10:01	25-Jul-2009 07:10:02	13	1
25-Jul-2009 07:10:03	25-Jul-2009 07:10:04	13	1
25-Jul-2009 07:10:13	25-Jul-2009 07:10:14	13	1
25-Jul-2009 07:10:18	25-Jul-2009 07:10:19	13	1
25-Jul-2009 07:10:22	25-Jul-2009 07:10:23	13	1
25-Jul-2009 07:10:33	25-Jul-2009 07:10:34	13	1
25-Jul-2009 07:10:37	25-Jul-2009 07:10:38	13	1
25-Jul-2009 07:10:40	25-Jul-2009 07:10:41	13	1
25-Jul-2009 07:10:42	25-Jul-2009 07:10:43	13	1
25-Jul-2009 07:10:45	25-Jul-2009 07:10:46	13	1
25-Jul-2009 07:10:54	25-Jul-2009 07:10:55	13	1
25-Jul-2009 07:11:02	25-Jul-2009 07:11:03	13	1
25-Jul-2009 07:11:04	25-Jul-2009 07:11:05	13	1
25-Jul-2009 07:11:06	25-Jul-2009 07:11:07	13	1
25-Jul-2009 07:11:15	25-Jul-2009 07:11:16	13	1
25-Jul-2009 07:11:20	25-Jul-2009 07:11:21	13	1
25-Jul-2009 07:11:25	25-Jul-2009 07:11:39	13	1
25-Jul-2009 07:11:43	25-Jul-2009 07:11:44	13	1
25-Jul-2009 07:11:58	25-Jul-2009 07:11:59	13	1
25-Jul-2009 07:12:00	25-Jul-2009 07:12:01	13	1
25-Jul-2009 07:12:05	25-Jul-2009 07:12:06	13	1
25-Jul-2009 07:12:11	25-Jul-2009 07:12:15	13	1
25-Jul-2009 07:12:16	25-Jul-2009 07:12:17	13	1
25-Jul-2009 07:12:22	25-Jul-2009 07:12:23	13	1
25-Jul-2009 07:12:25	25-Jul-2009 07:12:26	13	1
25-Jul-2009 07:12:28	25-Jul-2009 07:12:29	13	1
25-Jul-2009 07:12:30	25-Jul-2009 07:12:31	13	1
25-Jul-2009 07:12:32	25-Jul-2009 07:12:33	13	1
25-Jul-2009 07:12:38	25-Jul-2009 07:12:39	13	1
25-Jul-2009 07:12:43	25-Jul-2009 07:12:44	13	1
25-Jul-2009 07:12:52	25-Jul-2009 07:12:53	13	1
25-Jul-2009 07:13:02	25-Jul-2009 07:13:03	13	1
25-Jul-2009 07:13:04	25-Jul-2009 07:13:05	13	1
25-Jul-2009 07:13:06	25-Jul-2009 07:13:07	13	1
25-Jul-2009 07:13:09	25-Jul-2009 07:13:10	13	1
25-Jul-2009 07:13:12	25-Jul-2009 07:13:13	13	1
25-Jul-2009 07:13:21	25-Jul-2009 07:13:22	13	1
25-Jul-2009 07:13:24	25-Jul-2009 07:13:25	13	1
25-Jul-2009 07:13:30	25-Jul-2009 07:13:31	13	1
25-Jul-2009 07:13:33	25-Jul-2009 07:13:34	13	1
25-Jul-2009 07:13:37	25-Jul-2009 07:13:38	13	1
25-Jul-2009 07:13:41	25-Jul-2009 07:13:42	13	1
25-Jul-2009 07:13:45	25-Jul-2009 07:13:46	13	1
25-Jul-2009 07:13:48	25-Jul-2009 07:13:49	13	1
25-Jul-2009 07:13:52	25-Jul-2009 07:13:53	13	1
25-Jul-2009 07:13:57	25-Jul-2009 07:13:58	13	1
25-Jul-2009 07:14:07	25-Jul-2009 07:14:08	13	1
25-Jul-2009 07:14:09	25-Jul-2009 07:14:10	13	1
25-Jul-2009 07:14:11	25-Jul-2009 07:14:12	13	1
25-Jul-2009 07:14:14	25-Jul-2009 07:14:15	13	1
25-Jul-2009 07:14:17	25-Jul-2009 07:14:18	13	1
25-Jul-2009 07:14:18	25-Jul-2009 07:14:19	13	1
25-Jul-2009 07:14:20	25-Jul-2009 07:14:21	13	1
25-Jul-2009 07:14:22	25-Jul-2009 07:14:23	13	1
25-Jul-2009 07:14:24	25-Jul-2009 07:14:25	13	1
25-Jul-2009 07:14:27	25-Jul-2009 07:14:28	13	1
25-Jul-2009 07:14:29	25-Jul-2009 07:14:30	13	1
25-Jul-2009 07:14:31	25-Jul-2009 07:14:32	13	1
25-Jul-2009 07:14:32	25-Jul-2009 07:14:33	13	1
25-Jul-2009 07:14:37	25-Jul-2009 07:14:38	13	1
25-Jul-2009 07:14:39	25-Jul-2009 07:14:40	13	1
25-Jul-2009 07:14:41	25-Jul-2009 07:14:42	13	1
25-Jul-2009 07:14:44	25-Jul-2009 07:14:45	13	1
25-Jul-2009 07:14:46	25-Jul-2009 07:14:47	13	1
25-Jul-2009 07:14:49	25-Jul-2009 07:14:50	13	1
25-Jul-2009 07:14:51	25-Jul-2009 07:14:52	13	1
25-Jul-2009 07:14:56	25-Jul-2009 07:14:57	13	1
25-Jul-2009 07:15:01	25-Jul-2009 07:15:02	13	1
25-Jul-2009 07:15:04	25-Jul-2009 07:15:05	13	1
25-Jul-2009 07:15:07	25-Jul-2009 07:15:08	13	1
25-Jul-2009 07:15:12	25-Jul-2009 07:15:13	13	1
25-Jul-2009 07:15:15	25-Jul-2009 07:15:16	13	1
25-Jul-2009 07:15:18	25-Jul-2009 07:15:19	13	1
25-Jul-2009 07:15:21	25-Jul-2009 07:15:22	13	1
25-Jul-2009 07:15:23	25-Jul-2009 07:15:24	13	1
25-Jul-2009 07:15:26	25-Jul-2009 07:15:27	13	1
25-Jul-2009 07:15:28	25-Jul-2009 07:15:29	13	1
25-Jul-2009 07:15:32	25-Jul-2009 07:15:33	13	1
25-Jul-2009 07:15:34	25-Jul-2009 07:15:35	13	1
25-Jul-2009 07:15:37	25-Jul-2009 07:15:38	13	1
25-Jul-2009 07:15:41	25-Jul-2009 07:15:42	13	1
25-Jul-2009 07:15:43	25-Jul-2009 07:15:44	13	1
25-Jul-2009 07:15:47	25-Jul-2009 07:15:48	13	1
25-Jul-2009 07:15:52	25-Jul-2009 07:15:53	13	1
25-Jul-2009 07:15:55	25-Jul-2009 07:15:56	13	1
25-Jul-2009 07:15:59	25-Jul-2009 07:16:00	13	1
25-Jul-2009 07:16:08	25-Jul-2009 07:16:10	13	1
25-Jul-2009 07:16:13	25-Jul-2009 07:16:14	13	1
25-Jul-2009 07:16:15	25-Jul-2009 07:16:16	13	1
25-Jul-2009 07:16:17	25-Jul-2009 07:16:18	13	1
25-Jul-2009 07:16:19	25-Jul-2009 07:16:20	13	1
25-Jul-2009 07:16:21	25-Jul-2009 07:16:22	13	1
25-Jul-2009 07:16:23	25-Jul-2009 07:16:24	13	1
25-Jul-2009 07:16:28	25-Jul-2009 07:16:29	13	1
25-Jul-2009 07:16:30	25-Jul-2009 07:16:31	13	1
25-Jul-2009 07:16:32	25-Jul-2009 07:16:33	13	1
25-Jul-2009 07:16:37	25-Jul-2009 07:16:38	13	1
25-Jul-2009 07:16:43	25-Jul-2009 07:16:44	13	1
25-Jul-2009 07:16:45	25-Jul-2009 07:16:46	13	1
25-Jul-2009 07:16:55	25-Jul-2009 07:16:56	13	1
25-Jul-2009 07:16:58	25-Jul-2009 07:16:59	13	1
25-Jul-2009 07:17:06	25-Jul-2009 07:17:09	13	1
25-Jul-2009 07:17:10	25-Jul-2009 07:17:11	13	1
25-Jul-2009 07:17:15	25-Jul-2009 07:17:16	13	1
25-Jul-2009 07:17:17	25-Jul-2009 07:17:18	13	1
25-Jul-2009 07:17:20	25-Jul-2009 07:17:21	13	1
25-Jul-2009 07:17:24	25-Jul-2009 07:17:25	13	1
25-Jul-2009 07:17:30	25-Jul-2009 07:17:31	13	1
25-Jul-2009 07:17:33	25-Jul-2009 07:17:34	13	1
25-Jul-2009 07:17:35	25-Jul-2009 07:17:36	13	1
25-Jul-2009 07:17:41	25-Jul-2009 07:17:44	13	1
25-Jul-2009 07:17:45	25-Jul-2009 07:17:46	13	1
25-Jul-2009 07:17:49	25-Jul-2009 07:17:50	13	1
25-Jul-2009 07:17:56	25-Jul-2009 07:17:57	13	1
25-Jul-2009 07:18:05	25-Jul-2009 07:18:06	13	1
25-Jul-2009 07:18:13	25-Jul-2009 07:18:14	13	1
25-Jul-2009 07:18:15	25-Jul-2009 07:18:16	13	1
25-Jul-2009 07:18:17	25-Jul-2009 07:18:18	13	1
25-Jul-2009 07:18:19	25-Jul-2009 07:18:20	13	1
25-Jul-2009 07:18:25	25-Jul-2009 07:18:26	13	1
25-Jul-2009 07:18:28	25-Jul-2009 07:18:29	13	1
25-Jul-2009 07:18:31	25-Jul-2009 07:18:32	13	1
25-Jul-2009 07:18:32	25-Jul-2009 07:18:33	13	1
25-Jul-2009 07:18:33	25-Jul-2009 07:18:34	16	1
25-Jul-2009 07:18:36	25-Jul-2009 07:18:37	13	1
25-Jul-2009 07:20:37	25-Jul-2009 07:20:38	13	1
25-Jul-2009 07:21:23	25-Jul-2009 07:21:24	13	1
25-Jul-2009 07:21:29	25-Jul-2009 07:21:30	13	1
25-Jul-2009 07:22:13	25-Jul-2009 07:22:14	13	1
25-Jul-2009 07:23:24	25-Jul-2009 07:23:25	13	1
25-Jul-2009 07:24:02	25-Jul-2009 07:24:03	13	1
25-Jul-2009 07:24:10	25-Jul-2009 07:24:11	13	1
25-Jul-2009 07:24:31	25-Jul-2009 07:24:32	16	1
25-Jul-2009 07:24:33	25-Jul-2009 07:24:34	16	1
25-Jul-2009 07:24:35	25-Jul-2009 07:24:36	16	1
25-Jul-2009 07:24:37	25-Jul-2009 07:24:38	16	1
25-Jul-2009 07:24:40	25-Jul-2009 07:24:43	16	1
25-Jul-2009 07:24:44	25-Jul-2009 07:24:45	13	1
25-Jul-2009 07:26:40	25-Jul-2009 07:26:41	16	1
25-Jul-2009 07:26:41	25-Jul-2009 07:26:42	16	1
25-Jul-2009 07:33:37	25-Jul-2009 07:33:38	16	1
25-Jul-2009 07:33:41	25-Jul-2009 07:33:42	16	1
25-Jul-2009 07:33:47	25-Jul-2009 07:33:48	16	1
25-Jul-2009 07:33:59	25-Jul-2009 07:34:00	16	1
25-Jul-2009 07:34:24	25-Jul-2009 07:34:25	16	1
25-Jul-2009 07:43:54	25-Jul-2009 07:43:55	16	1
25-Jul-2009 07:43:58	25-Jul-2009 07:43:59	16	1
25-Jul-2009 07:47:51	25-Jul-2009 07:47:52	16	1
25-Jul-2009 07:50:34	25-Jul-2009 07:50:35	13	1
25-Jul-2009 07:51:41	25-Jul-2009 07:51:42	13	1
25-Jul-2009 07:51:50	25-Jul-2009 07:51:51	13	1
25-Jul-2009 07:52:07	25-Jul-2009 07:52:08	13	1
25-Jul-2009 07:52:22	25-Jul-2009 07:52:23	13	1
25-Jul-2009 07:52:54	25-Jul-2009 07:52:55	16	1
25-Jul-2009 07:52:56	25-Jul-2009 07:52:57	16	1
25-Jul-2009 07:52:59	25-Jul-2009 08:00:52	13	1
25-Jul-2009 08:00:51	25-Jul-2009 08:01:01	16	1
25-Jul-2009 08:00:56	25-Jul-2009 08:00:57	13	1
25-Jul-2009 08:01:44	25-Jul-2009 08:01:45	13	1
25-Jul-2009 08:01:49	25-Jul-2009 08:02:15	13	1
25-Jul-2009 08:02:17	25-Jul-2009 08:02:18	13	1
25-Jul-2009 08:02:26	25-Jul-2009 08:02:30	13	1
25-Jul-2009 08:02:33	25-Jul-2009 08:02:34	13	1
25-Jul-2009 08:02:37	25-Jul-2009 08:02:38	13	1
25-Jul-2009 08:02:41	25-Jul-2009 08:02:42	13	1
25-Jul-2009 08:02:44	25-Jul-2009 08:02:45	13	1
25-Jul-2009 08:02:50	25-Jul-2009 08:02:51	13	1
25-Jul-2009 08:02:54	25-Jul-2009 08:02:55	13	1
25-Jul-2009 08:02:58	25-Jul-2009 08:02:59	13	1
25-Jul-2009 08:03:03	25-Jul-2009 08:03:04	13	1
25-Jul-2009 08:03:08	25-Jul-2009 08:03:09	13	1
25-Jul-2009 08:03:10	25-Jul-2009 08:03:11	13	1
25-Jul-2009 08:03:12	25-Jul-2009 08:03:13	13	1
25-Jul-2009 08:03:16	25-Jul-2009 08:03:17	13	1
25-Jul-2009 08:03:18	25-Jul-2009 08:03:19	13	1
25-Jul-2009 08:03:20	25-Jul-2009 08:03:21	13	1
25-Jul-2009 08:03:25	25-Jul-2009 08:03:27	13	1
25-Jul-2009 08:03:29	25-Jul-2009 08:03:32	13	1
25-Jul-2009 08:03:32	25-Jul-2009 08:03:33	13	1
25-Jul-2009 08:03:35	25-Jul-2009 08:03:37	13	1
25-Jul-2009 08:03:38	25-Jul-2009 08:03:39	13	1
25-Jul-2009 08:03:42	25-Jul-2009 08:03:44	13	1
25-Jul-2009 08:03:45	25-Jul-2009 08:03:46	13	1
25-Jul-2009 08:03:48	25-Jul-2009 08:03:49	13	1
25-Jul-2009 08:03:52	25-Jul-2009 08:03:54	13	1
25-Jul-2009 08:03:55	25-Jul-2009 08:03:56	13	1
25-Jul-2009 08:04:00	25-Jul-2009 08:04:02	13	1
25-Jul-2009 08:04:05	25-Jul-2009 08:04:07	13	1
25-Jul-2009 08:04:09	25-Jul-2009 08:04:10	13	1
25-Jul-2009 08:04:14	25-Jul-2009 08:04:16	13	1
25-Jul-2009 08:04:19	25-Jul-2009 08:04:25	13	1
25-Jul-2009 08:04:27	25-Jul-2009 08:04:29	13	1
25-Jul-2009 08:04:30	25-Jul-2009 08:04:31	13	1
25-Jul-2009 08:04:33	25-Jul-2009 08:04:35	13	1
25-Jul-2009 08:04:36	25-Jul-2009 08:04:37	13	1
25-Jul-2009 08:04:38	25-Jul-2009 08:04:39	13	1
25-Jul-2009 08:04:41	25-Jul-2009 08:04:43	13	1
25-Jul-2009 08:04:43	25-Jul-2009 08:04:44	13	1
25-Jul-2009 08:04:46	25-Jul-2009 08:04:48	13	1
25-Jul-2009 08:04:50	25-Jul-2009 08:04:53	13	1
25-Jul-2009 08:04:54	25-Jul-2009 08:04:55	13	1
25-Jul-2009 08:04:56	25-Jul-2009 08:04:57	13	1
25-Jul-2009 08:04:58	25-Jul-2009 08:05:00	13	1
25-Jul-2009 08:05:02	25-Jul-2009 08:05:07	13	1
25-Jul-2009 08:05:11	25-Jul-2009 08:05:12	13	1
25-Jul-2009 08:05:13	25-Jul-2009 08:05:14	13	1
25-Jul-2009 08:05:15	25-Jul-2009 08:05:16	13	1
25-Jul-2009 08:05:16	25-Jul-2009 08:05:17	13	1
25-Jul-2009 08:05:19	25-Jul-2009 08:05:20	13	1
25-Jul-2009 08:05:22	25-Jul-2009 08:05:24	13	1
25-Jul-2009 08:05:24	25-Jul-2009 08:05:25	13	1
25-Jul-2009 08:05:27	25-Jul-2009 08:05:30	13	1
25-Jul-2009 08:05:31	25-Jul-2009 08:05:32	13	1
25-Jul-2009 08:05:34	25-Jul-2009 08:05:35	13	1
25-Jul-2009 08:05:35	25-Jul-2009 08:05:36	13	1
25-Jul-2009 08:05:40	25-Jul-2009 08:05:41	13	1
25-Jul-2009 08:05:44	25-Jul-2009 08:05:45	13	1
25-Jul-2009 08:05:50	25-Jul-2009 08:05:52	13	1
25-Jul-2009 08:05:54	25-Jul-2009 08:05:56	13	1
25-Jul-2009 08:05:57	25-Jul-2009 08:05:58	13	1
25-Jul-2009 08:05:59	25-Jul-2009 08:06:00	13	1
25-Jul-2009 08:06:03	25-Jul-2009 08:06:06	13	1
25-Jul-2009 08:06:06	25-Jul-2009 08:06:07	13	1
25-Jul-2009 08:06:09	25-Jul-2009 08:06:10	13	1
25-Jul-2009 08:06:12	25-Jul-2009 08:06:13	13	1
25-Jul-2009 08:06:16	25-Jul-2009 08:06:17	13	1
25-Jul-2009 08:06:20	25-Jul-2009 08:06:22	13	1
25-Jul-2009 08:06:26	25-Jul-2009 08:06:28	13	1
25-Jul-2009 08:06:30	25-Jul-2009 08:06:33	13	1
25-Jul-2009 08:06:35	25-Jul-2009 08:06:37	13	1
25-Jul-2009 08:06:38	25-Jul-2009 08:06:39	13	1
25-Jul-2009 08:06:41	25-Jul-2009 08:06:42	13	1
25-Jul-2009 08:06:46	25-Jul-2009 08:06:47	13	1
25-Jul-2009 08:06:50	25-Jul-2009 08:06:51	13	1
25-Jul-2009 08:06:52	25-Jul-2009 08:06:53	13	1
25-Jul-2009 08:06:56	25-Jul-2009 08:06:57	13	1
25-Jul-2009 08:07:02	25-Jul-2009 08:07:03	13	1
25-Jul-2009 08:07:08	25-Jul-2009 08:07:09	13	1
25-Jul-2009 08:07:10	25-Jul-2009 08:07:11	13	1
25-Jul-2009 08:07:13	25-Jul-2009 08:07:14	13	1
25-Jul-2009 08:07:15	25-Jul-2009 08:07:16	13	1
25-Jul-2009 08:07:18	25-Jul-2009 08:07:19	13	1
25-Jul-2009 08:07:20	25-Jul-2009 08:07:21	13	1
25-Jul-2009 08:07:22	25-Jul-2009 08:07:23	13	1
25-Jul-2009 08:07:24	25-Jul-2009 08:07:25	13	1
25-Jul-2009 08:07:29	25-Jul-2009 08:07:31	13	1
